ts_data_id,ts_id,dttime,data,version_id
43183900,27481,2020-04-01 00:00:00,670.96686,125
43183901,27481,2020-03-01 00:00:00,670.2952,125
43183902,27481,2020-02-01 00:00:00,671.6385,125
43183903,27481,2020-01-01 00:00:00,672.98175,125
43183904,27481,2019-12-01 00:00:00,788.60925,125
43183905,27481,2019-11-01 00:00:00,787.8206,125
43183906,27481,2019-10-01 00:00:00,787.03204,125
43183907,27481,2019-09-01 00:00:00,787.03204,125
43183908,27481,2019-08-01 00:00:00,787.03204,125
43183909,27481,2019-07-01 00:00:00,790.18646,125
43183910,27481,2019-06-01 00:00:00,787.03204,125
43183911,27481,2019-05-01 00:00:00,787.03204,125
43183912,27481,2019-04-01 00:00:00,788.60925,125
43183913,27481,2019-03-01 00:00:00,787.03204,125
43183914,27481,2019-02-01 00:00:00,789.3979,125
43183915,27481,2019-01-01 00:00:00,789.3979,125
43183916,27481,2018-12-01 00:00:00,754.65,125
43183917,27481,2018-11-01 00:00:00,756.1593,125
43183918,27481,2018-10-01 00:00:00,753.1407,125
43183919,27481,2018-09-01 00:00:00,756.1593,125
43183920,27481,2018-08-01 00:00:00,753.1407,125
43183921,27481,2018-07-01 00:00:00,753.1407,125
43183922,27481,2018-06-01 00:00:00,753.1407,125
43183923,27481,2018-05-01 00:00:00,754.65,125
43183924,27482,2018-04-01 00:00:00,96.12166,125
43183925,27482,2018-03-01 00:00:00,96.21787,125
43183926,27482,2018-02-01 00:00:00,96.02544,125
43183927,27482,2018-01-01 00:00:00,96.41031,125
43183928,27482,2022-04-01 00:00:00,96.02544,125
43183929,27482,2022-03-01 00:00:00,96.314095,125
43183930,27482,2022-02-01 00:00:00,96.314095,125
43183931,27482,2022-01-01 00:00:00,96.41031,125
43183932,27482,2021-12-01 00:00:00,89.572105,125
43183933,27482,2021-11-01 00:00:00,89.48262,125
43183934,27482,2021-10-01 00:00:00,89.39314,125
43183935,27482,2021-09-01 00:00:00,89.30366,125
43183936,27482,2021-08-01 00:00:00,89.48262,125
43183937,27482,2021-07-01 00:00:00,89.572105,125
43183938,27482,2021-06-01 00:00:00,89.30366,125
43183939,27482,2021-05-01 00:00:00,89.572105,125
43183940,27482,2021-04-01 00:00:00,89.572105,125
43183941,27482,2021-03-01 00:00:00,89.48262,125
43183942,27482,2021-02-01 00:00:00,89.30366,125
43183943,27482,2021-01-01 00:00:00,89.66159,125
43183944,27482,2020-12-01 00:00:00,85.63391,125
43183945,27482,2020-11-01 00:00:00,85.46264,125
43183946,27482,2020-10-01 00:00:00,85.54827,125
43183947,27482,2020-09-01 00:00:00,85.71954,125
43183948,27482,2020-08-01 00:00:00,85.63391,125
43183949,27482,2020-07-01 00:00:00,85.71954,125
43183950,27482,2020-06-01 00:00:00,85.63391,125
43183951,27482,2020-05-01 00:00:00,85.46264,125
43183952,27482,2020-04-01 00:00:00,85.71954,125
43183953,27482,2020-03-01 00:00:00,85.805176,125
43183954,27482,2020-02-01 00:00:00,85.63391,125
43183955,27482,2020-01-01 00:00:00,85.805176,125
43183956,27482,2019-12-01 00:00:00,100.74877,125
43183957,27482,2019-11-01 00:00:00,100.74877,125
43183958,27482,2019-10-01 00:00:00,100.74877,125
43183959,27482,2019-09-01 00:00:00,100.74877,125
43183960,27482,2019-08-01 00:00:00,100.648224,125
43183961,27482,2019-07-01 00:00:00,100.648224,125
43183962,27482,2019-06-01 00:00:00,100.648224,125
43183963,27482,2019-05-01 00:00:00,100.74877,125
43183964,27482,2019-04-01 00:00:00,100.74877,125
43183965,27482,2019-03-01 00:00:00,100.34658,125
43183966,27482,2019-02-01 00:00:00,100.74877,125
43183967,27482,2019-01-01 00:00:00,100.74877,125
43183968,27482,2018-12-01 00:00:00,96.21787,125
43183969,27482,2018-11-01 00:00:00,96.41031,125
43183970,27482,2018-10-01 00:00:00,96.12166,125
43183971,27482,2018-09-01 00:00:00,96.41031,125
43183972,27482,2018-08-01 00:00:00,96.41031,125
43183973,27482,2018-07-01 00:00:00,96.02544,125
43183974,27482,2018-06-01 00:00:00,96.02544,125
43183975,27482,2018-05-01 00:00:00,96.314095,125
43183976,27483,2018-08-01 00:00:00,2649.1409,125
43183977,27483,2018-07-01 00:00:00,2561.9885,125
43183978,27483,2018-06-01 00:00:00,2639.369,125
43183979,27483,2018-05-01 00:00:00,2518.2412,125
43183980,27483,2018-04-01 00:00:00,2428.2542,125
43183981,27483,2018-03-01 00:00:00,3571.4229,125
43183982,27483,2018-02-01 00:00:00,3366.1013,125
43183983,27483,2018-01-01 00:00:00,3455.301,125
43183984,27483,2022-04-01 00:00:00,2428.2542,125
43183985,27483,2022-03-01 00:00:00,3564.28,125
43183986,27483,2022-02-01 00:00:00,3379.5925,125
43183987,27483,2022-01-01 00:00:00,3451.8525,125
43183988,27483,2021-12-01 00:00:00,2549.4653,125
43183989,27483,2021-11-01 00:00:00,2528.3691,125
43183990,27483,2021-10-01 00:00:00,2528.2378,125
43183991,27483,2021-09-01 00:00:00,2374.9167,125
43183992,27483,2021-08-01 00:00:00,2456.3174,125
43183993,27483,2021-07-01 00:00:00,2389.8115,125
43183994,27483,2021-06-01 00:00:00,2454.613,125
43183995,27483,2021-05-01 00:00:00,2339.6223,125
43183996,27483,2021-04-01 00:00:00,2260.539,125
43183997,27483,2021-03-01 00:00:00,3324.7446,125
43183998,27483,2021-02-01 00:00:00,3130.474,125
43183999,27483,2021-01-01 00:00:00,3210.223,125
43184000,27483,2020-12-01 00:00:00,2442.2483,125
43184001,27483,2020-11-01 00:00:00,2419.622,125
43184002,27483,2020-10-01 00:00:00,2424.3403,125
43184003,27483,2020-09-01 00:00:00,2275.0403,125
43184004,27483,2020-08-01 00:00:00,2350.6692,125
43184005,27483,2020-07-01 00:00:00,2280.1697,125
43184006,27483,2020-06-01 00:00:00,2344.3403,125
43184007,27483,2020-05-01 00:00:00,2241.2346,125
43184008,27483,2020-04-01 00:00:00,2167.6426,125
43184009,27483,2020-03-01 00:00:00,3184.9233,125
43184010,27483,2020-02-01 00:00:00,2995.83,125
43184011,27483,2020-01-01 00:00:00,3072.149,125
43184012,27483,2019-12-01 00:00:00,2867.5837,125
43184013,27483,2019-11-01 00:00:00,4905.9272,125
43184014,27483,2019-10-01 00:00:00,4901.356,125
43184015,27483,2019-09-01 00:00:00,2665.9233,125
43184016,27483,2019-07-01 00:00:00,2682.6433,125
43184017,27483,2019-06-01 00:00:00,2758.1406,125
43184018,27483,2019-05-01 00:00:00,2626.299,125
43184019,27483,2019-04-01 00:00:00,2547.696,125
43184020,27483,2019-03-01 00:00:00,3728.4048,125
43184021,27483,2019-02-01 00:00:00,3531.6743,125
43184022,27483,2019-01-01 00:00:00,3596.3752,125
43184023,27483,2018-12-01 00:00:00,2741.3606,125
43184024,27483,2018-11-01 00:00:00,2724.114,125
43184025,27483,2018-10-01 00:00:00,2726.6992,125
43184026,27483,2018-09-01 00:00:00,2556.2249,125
43184027,27483,2019-08-01 00:00:00,2760.0554,125
43184028,27484,2018-07-01 00:00:00,411.6077,125
43184029,27484,2018-06-01 00:00:00,410.3741,125
43184030,27484,2018-05-01 00:00:00,410.7853,125
43184031,27484,2018-04-01 00:00:00,410.7853,125
43184032,27484,2018-03-01 00:00:00,410.3741,125
43184033,27484,2018-02-01 00:00:00,410.7853,125
43184034,27484,2018-01-01 00:00:00,411.6077,125
43184035,27484,2022-04-01 00:00:00,411.6077,125
43184036,27484,2022-03-01 00:00:00,410.3741,125
43184037,27484,2022-02-01 00:00:00,410.7853,125
43184038,27484,2022-01-01 00:00:00,412.0189,125
43184039,27484,2021-12-01 00:00:00,382.79517,125
43184040,27484,2021-11-01 00:00:00,381.64792,125
43184041,27484,2021-10-01 00:00:00,382.03033,125
43184042,27484,2021-09-01 00:00:00,382.41275,125
43184043,27484,2021-08-01 00:00:00,383.17758,125
43184044,27484,2021-07-01 00:00:00,382.03033,125
43184045,27484,2021-06-01 00:00:00,382.79517,125
43184046,27484,2021-05-01 00:00:00,382.79517,125
43184047,27484,2021-04-01 00:00:00,382.79517,125
43184048,27484,2021-03-01 00:00:00,382.79517,125
43184049,27484,2021-02-01 00:00:00,381.64792,125
43184050,27484,2021-01-01 00:00:00,381.64792,125
43184051,27484,2020-12-01 00:00:00,365.23294,125
43184052,27484,2020-11-01 00:00:00,366.6968,125
43184053,27484,2020-10-01 00:00:00,366.6968,125
43184054,27484,2020-09-01 00:00:00,365.5989,125
43184055,27484,2020-08-01 00:00:00,365.5989,125
43184056,27484,2020-07-01 00:00:00,365.96487,125
43184057,27484,2020-06-01 00:00:00,366.33084,125
43184058,27484,2020-05-01 00:00:00,365.23294,125
43184059,27484,2020-04-01 00:00:00,365.23294,125
43184060,27484,2020-03-01 00:00:00,365.23294,125
43184061,27484,2020-02-01 00:00:00,365.96487,125
43184062,27484,2020-01-01 00:00:00,366.6968,125
43184063,27484,2019-12-01 00:00:00,428.84094,125
43184064,27484,2019-11-01 00:00:00,428.84094,125
43184065,27484,2019-10-01 00:00:00,429.27063,125
43184066,27484,2019-09-01 00:00:00,430.55975,125
43184067,27484,2019-08-01 00:00:00,429.27063,125
43184068,27484,2019-07-01 00:00:00,429.27063,125
43184069,27484,2019-06-01 00:00:00,429.27063,125
43184070,27484,2019-05-01 00:00:00,430.55975,125
43184071,27484,2019-04-01 00:00:00,428.84094,125
43184072,27484,2019-03-01 00:00:00,430.55975,125
43184073,27484,2019-02-01 00:00:00,429.70035,125
43184074,27484,2019-01-01 00:00:00,429.70035,125
43184075,27484,2018-12-01 00:00:00,410.3741,125
43184076,27484,2018-11-01 00:00:00,410.3741,125
43184077,27484,2018-10-01 00:00:00,412.0189,125
43184078,27484,2018-09-01 00:00:00,412.0189,125
43184079,27484,2018-08-01 00:00:00,411.6077,125
43184080,27485,2018-07-01 00:00:00,3097.1948,125
43184081,27485,2018-06-01 00:00:00,3442.3752,125
43184082,27485,2018-05-01 00:00:00,3402.7368,125
43184083,27485,2018-04-01 00:00:00,3251.9805,125
43184084,27485,2018-03-01 00:00:00,4510.4854,125
43184085,27485,2018-02-01 00:00:00,4398.8496,125
43184086,27485,2018-01-01 00:00:00,4486.1855,125
43184087,27485,2022-04-01 00:00:00,3242.2441,125
43184088,27485,2022-03-01 00:00:00,4524.044,125
43184089,27485,2022-02-01 00:00:00,4398.8496,125
43184090,27485,2022-01-01 00:00:00,4481.699,125
43184091,27485,2021-12-01 00:00:00,3330.9502,125
43184092,27485,2021-11-01 00:00:00,3266.8875,125
43184093,27485,2021-10-01 00:00:00,3113.6604,125
43184094,27485,2021-09-01 00:00:00,2636.195,125
43184095,27485,2021-08-01 00:00:00,2607.7454,125
43184096,27485,2021-07-01 00:00:00,2871.7585,125
43184097,27485,2021-06-01 00:00:00,3201.409,125
43184098,27485,2021-05-01 00:00:00,3161.3809,125
43184099,27485,2021-04-01 00:00:00,3021.3235,125
43184100,27485,2021-03-01 00:00:00,4194.7515,125
43184101,27485,2021-02-01 00:00:00,4103.2275,125
43184102,27485,2021-01-01 00:00:00,4167.9805,125
43184103,27485,2020-12-01 00:00:00,3194.0652,125
43184104,27485,2020-11-01 00:00:00,3123.2468,125
43184105,27485,2020-10-01 00:00:00,2985.705,125
43184106,27485,2020-09-01 00:00:00,2525.3306,125
43184107,27485,2020-08-01 00:00:00,2495.5842,125
43184108,27485,2020-07-01 00:00:00,2753.7498,125
43184109,27485,2020-06-01 00:00:00,3057.5864,125
43184110,27485,2020-05-01 00:00:00,3022.379,125
43184111,27485,2020-04-01 00:00:00,2882.7087,125
43184112,27485,2020-03-01 00:00:00,4014.332,125
43184113,27485,2020-02-01 00:00:00,3914.976,125
43184114,27485,2020-01-01 00:00:00,3988.7124,125
43184115,27485,2019-12-01 00:00:00,3750.335,125
43184116,27485,2019-11-01 00:00:00,4805.8384,125
43184117,27485,2019-10-01 00:00:00,4267.211,125
43184118,27485,2019-09-01 00:00:00,2956.2578,125
43184119,27485,2019-08-01 00:00:00,2927.2842,125
43184120,27485,2019-07-01 00:00:00,3236.5686,125
43184121,27485,2019-06-01 00:00:00,3590.0874,125
43184122,27485,2019-05-01 00:00:00,3552.3042,125
43184123,27485,2019-04-01 00:00:00,3388.145,125
43184124,27485,2019-03-01 00:00:00,4718.18,125
43184125,27485,2019-02-01 00:00:00,4615.2217,125
43184126,27485,2019-01-01 00:00:00,4678.6875,125
43184127,27485,2018-12-01 00:00:00,3585.2522,125
43184128,27485,2018-11-01 00:00:00,3516.2986,125
43184129,27485,2018-10-01 00:00:00,3358.0762,125
43184130,27485,2018-09-01 00:00:00,2828.9548,125
43184131,27485,2018-08-01 00:00:00,2804.0273,125
43184132,27486,2018-07-01 00:00:00,536.11163,125
43184133,27486,2018-06-01 00:00:00,536.6488,125
43184134,27486,2018-05-01 00:00:00,536.6488,125
43184135,27486,2018-04-01 00:00:00,538.2604,125
43184136,27486,2018-03-01 00:00:00,536.6488,125
43184137,27486,2018-02-01 00:00:00,536.6488,125
43184138,27486,2018-01-01 00:00:00,536.11163,125
43184139,27486,2022-04-01 00:00:00,536.11163,125
43184140,27486,2022-03-01 00:00:00,537.186,125
43184141,27486,2022-02-01 00:00:00,537.186,125
43184142,27486,2022-01-01 00:00:00,536.6488,125
43184143,27486,2021-12-01 00:00:00,499.0834,125
43184144,27486,2021-11-01 00:00:00,500.08255,125
43184145,27486,2021-10-01 00:00:00,499.58298,125
43184146,27486,2021-09-01 00:00:00,499.58298,125
43184147,27486,2021-08-01 00:00:00,500.58215,125
43184148,27486,2021-07-01 00:00:00,498.5838,125
43184149,27486,2021-06-01 00:00:00,500.58215,125
43184150,27486,2021-05-01 00:00:00,500.58215,125
43184151,27486,2021-04-01 00:00:00,500.08255,125
43184152,27486,2021-03-01 00:00:00,500.58215,125
43184153,27486,2021-02-01 00:00:00,498.5838,125
43184154,27486,2021-01-01 00:00:00,499.0834,125
43184155,27486,2020-12-01 00:00:00,479.05173,125
43184156,27486,2020-11-01 00:00:00,478.09555,125
43184157,27486,2020-10-01 00:00:00,479.05173,125
43184158,27486,2020-09-01 00:00:00,477.61743,125
43184159,27486,2020-08-01 00:00:00,477.13934,125
43184160,27486,2020-07-01 00:00:00,477.61743,125
43184161,27486,2020-06-01 00:00:00,478.57364,125
43184162,27486,2020-05-01 00:00:00,477.61743,125
43184163,27486,2020-04-01 00:00:00,479.05173,125
43184164,27486,2020-03-01 00:00:00,478.09555,125
43184165,27486,2020-02-01 00:00:00,479.05173,125
43184166,27486,2020-01-01 00:00:00,477.61743,125
43184167,27486,2019-12-01 00:00:00,561.3594,125
43184168,27486,2019-11-01 00:00:00,560.79803,125
43184169,27486,2019-10-01 00:00:00,561.3594,125
43184170,27486,2019-09-01 00:00:00,561.3594,125
43184171,27486,2019-08-01 00:00:00,561.9207,125
43184172,27486,2019-07-01 00:00:00,560.23663,125
43184173,27486,2019-06-01 00:00:00,560.79803,125
43184174,27486,2019-05-01 00:00:00,561.9207,125
43184175,27486,2019-04-01 00:00:00,560.23663,125
43184176,27486,2019-03-01 00:00:00,561.3594,125
43184177,27486,2019-02-01 00:00:00,561.3594,125
43184178,27486,2019-01-01 00:00:00,561.3594,125
43184179,27486,2018-12-01 00:00:00,537.186,125
43184180,27486,2018-11-01 00:00:00,537.7232,125
43184181,27486,2018-10-01 00:00:00,536.11163,125
43184182,27486,2018-09-01 00:00:00,537.7232,125
43184183,27486,2018-08-01 00:00:00,537.7232,125
43184184,27487,2018-07-01 00:00:00,69.29423,125
43184185,27487,2018-06-01 00:00:00,69.08655,125
43184186,27487,2018-05-01 00:00:00,69.15578,125
43184187,27487,2018-04-01 00:00:00,69.36345,125
43184188,27487,2018-03-01 00:00:00,69.36345,125
43184189,27487,2018-02-01 00:00:00,69.225,125
43184190,27487,2018-01-01 00:00:00,69.36345,125
43184191,27487,2022-04-01 00:00:00,69.08655,125
43184192,27487,2022-03-01 00:00:00,69.08655,125
43184193,27487,2022-02-01 00:00:00,69.36345,125
43184194,27487,2022-01-01 00:00:00,69.225,125
43184195,27487,2021-12-01 00:00:00,64.50801,125
43184196,27487,2021-11-01 00:00:00,64.31487,125
43184197,27487,2021-10-01 00:00:00,64.44363,125
43184198,27487,2021-09-01 00:00:00,64.50801,125
43184199,27487,2021-08-01 00:00:00,64.50801,125
43184200,27487,2021-07-01 00:00:00,64.37925,125
43184201,27487,2021-06-01 00:00:00,64.44363,125
43184202,27487,2021-05-01 00:00:00,64.25049,125
43184203,27487,2021-04-01 00:00:00,64.31487,125
43184204,27487,2021-03-01 00:00:00,64.25049,125
43184205,27487,2021-02-01 00:00:00,64.25049,125
43184206,27487,2021-01-01 00:00:00,64.37925,125
43184207,27487,2020-12-01 00:00:00,61.48703,125
43184208,27487,2020-11-01 00:00:00,61.67186,125
43184209,27487,2020-10-01 00:00:00,61.54864,125
43184210,27487,2020-09-01 00:00:00,61.54864,125
43184211,27487,2020-08-01 00:00:00,61.61025,125
43184212,27487,2020-07-01 00:00:00,61.61025,125
43184213,27487,2020-06-01 00:00:00,61.48703,125
43184214,27487,2020-05-01 00:00:00,61.61025,125
43184215,27487,2020-04-01 00:00:00,61.67186,125
43184216,27487,2020-03-01 00:00:00,61.67186,125
43184217,27487,2020-02-01 00:00:00,61.67186,125
43184218,27487,2020-01-01 00:00:00,61.61025,125
43184219,27487,2019-12-01 00:00:00,72.340126,125
43184220,27487,2019-11-01 00:00:00,72.340126,125
43184221,27487,2019-10-01 00:00:00,72.340126,125
43184222,27487,2019-09-01 00:00:00,72.19544,125
43184223,27487,2019-08-01 00:00:00,72.4848,125
43184224,27487,2019-07-01 00:00:00,72.41247,125
43184225,27487,2019-06-01 00:00:00,72.19544,125
43184226,27487,2019-05-01 00:00:00,72.4848,125
43184227,27487,2019-04-01 00:00:00,72.41247,125
43184228,27487,2019-03-01 00:00:00,72.267784,125
43184229,27487,2019-02-01 00:00:00,72.267784,125
43184230,27487,2019-01-01 00:00:00,72.340126,125
43184231,27487,2018-12-01 00:00:00,69.08655,125
43184232,27487,2018-11-01 00:00:00,69.08655,125
43184233,27487,2018-10-01 00:00:00,69.15578,125
43184234,27487,2018-09-01 00:00:00,69.08655,125
43184235,27487,2018-08-01 00:00:00,69.225,125
43184236,27488,2018-11-01 00:00:00,6390.1104,125
43184237,27488,2018-10-01 00:00:00,6396.1743,125
43184238,27488,2018-09-01 00:00:00,5996.283,125
43184239,27488,2018-08-01 00:00:00,6239.1484,125
43184240,27488,2018-07-01 00:00:00,6039.9365,125
43184241,27488,2018-06-01 00:00:00,6209.918,125
43184242,27488,2018-05-01 00:00:00,5942.7207,125
43184243,27488,2018-04-01 00:00:00,5736.1157,125
43184244,27488,2018-03-01 00:00:00,8411.269,125
43184245,27488,2018-02-01 00:00:00,7927.704,125
43184246,27488,2018-01-01 00:00:00,8113.419,125
43184247,27488,2022-04-01 00:00:00,5741.846,125
43184248,27488,2022-03-01 00:00:00,8428.092,125
43184249,27488,2022-02-01 00:00:00,7943.5913,125
43184250,27488,2022-01-01 00:00:00,8121.5405,125
43184251,27488,2021-12-01 00:00:00,5998.398,125
43184252,27488,2021-11-01 00:00:00,5948.7573,125
43184253,27488,2021-10-01 00:00:00,5972.2837,125
43184254,27488,2021-09-01 00:00:00,5576.5435,125
43184255,27488,2021-08-01 00:00:00,5808.2046,125
43184256,27488,2021-07-01 00:00:00,5634.0093,125
43184257,27488,2021-06-01 00:00:00,5769.4424,125
43184258,27488,2021-05-01 00:00:00,5504.6675,125
43184259,27488,2021-04-01 00:00:00,5329.2583,125
43184260,27488,2021-03-01 00:00:00,7822.48,125
43184261,27488,2021-02-01 00:00:00,7380.1523,125
43184262,27488,2021-01-01 00:00:00,7537.927,125
43184263,27488,2020-12-01 00:00:00,5751.8833,125
43184264,27488,2020-11-01 00:00:00,5709.9927,125
43184265,27488,2020-10-01 00:00:00,5715.411,125
43184266,27488,2020-09-01 00:00:00,5352.7344,125
43184267,27488,2020-08-01 00:00:00,5558.3896,125
43184268,27488,2020-07-01 00:00:00,5370.1626,125
43184269,27488,2020-06-01 00:00:00,5532.3594,125
43184270,27488,2020-05-01 00:00:00,5289.0215,125
43184271,27488,2020-04-01 00:00:00,5100.043,125
43184272,27488,2020-03-01 00:00:00,7486.0293,125
43184273,27488,2020-02-01 00:00:00,7083.936,125
43184274,27488,2020-01-01 00:00:00,7242.6274,125
43184275,27488,2019-12-01 00:00:00,6753.6157,125
43184276,27488,2019-11-01 00:00:00,8589.715,125
43184277,27488,2019-10-01 00:00:00,8195.437,125
43184278,27488,2019-09-01 00:00:00,6272.395,125
43184279,27488,2019-08-01 00:00:00,6519.91,125
43184280,27488,2019-07-01 00:00:00,6330.688,125
43184281,27488,2019-06-01 00:00:00,6502.356,125
43184282,27488,2019-05-01 00:00:00,6197.7476,125
43184283,27488,2019-04-01 00:00:00,5994.241,125
43184284,27488,2019-03-01 00:00:00,8780.986,125
43184285,27488,2019-02-01 00:00:00,8284.451,125
43184286,27488,2019-01-01 00:00:00,8495.497,125
43184287,27488,2018-12-01 00:00:00,6436.9907,125
43184288,27489,2018-11-01 00:00:00,976.3546,125
43184289,27489,2018-10-01 00:00:00,979.28955,125
43184290,27489,2018-09-01 00:00:00,980.2679,125
43184291,27489,2018-08-01 00:00:00,978.3113,125
43184292,27489,2018-07-01 00:00:00,978.3113,125
43184293,27489,2018-06-01 00:00:00,979.28955,125
43184294,27489,2018-05-01 00:00:00,979.28955,125
43184295,27489,2018-04-01 00:00:00,980.2679,125
43184296,27489,2018-03-01 00:00:00,979.28955,125
43184297,27489,2018-02-01 00:00:00,977.33295,125
43184298,27489,2018-01-01 00:00:00,976.3546,125
43184299,27489,2022-04-01 00:00:00,978.3113,125
43184300,27489,2022-03-01 00:00:00,978.3113,125
43184301,27489,2022-02-01 00:00:00,980.2679,125
43184302,27489,2022-01-01 00:00:00,979.28955,125
43184303,27489,2021-12-01 00:00:00,909.82947,125
43184304,27489,2021-11-01 00:00:00,908.9196,125
43184305,27489,2021-10-01 00:00:00,911.6491,125
43184306,27489,2021-09-01 00:00:00,908.9196,125
43184307,27489,2021-08-01 00:00:00,909.82947,125
43184308,27489,2021-07-01 00:00:00,911.6491,125
43184309,27489,2021-06-01 00:00:00,911.6491,125
43184310,27489,2021-05-01 00:00:00,908.9196,125
43184311,27489,2021-04-01 00:00:00,909.82947,125
43184312,27489,2021-03-01 00:00:00,909.82947,125
43184313,27489,2021-02-01 00:00:00,910.7393,125
43184314,27489,2021-01-01 00:00:00,908.0098,125
43184315,27489,2020-12-01 00:00:00,872.4384,125
43184316,27489,2020-11-01 00:00:00,870.697,125
43184317,27489,2020-10-01 00:00:00,869.8263,125
43184318,27489,2020-09-01 00:00:00,871.5677,125
43184319,27489,2020-08-01 00:00:00,872.4384,125
43184320,27489,2020-07-01 00:00:00,870.697,125
43184321,27489,2020-06-01 00:00:00,869.8263,125
43184322,27489,2020-05-01 00:00:00,870.697,125
43184323,27489,2020-04-01 00:00:00,871.5677,125
43184324,27489,2020-03-01 00:00:00,869.8263,125
43184325,27489,2020-02-01 00:00:00,871.5677,125
43184326,27489,2020-01-01 00:00:00,869.8263,125
43184327,27489,2019-12-01 00:00:00,1023.3576,125
43184328,27489,2019-11-01 00:00:00,1021.3129,125
43184329,27489,2019-10-01 00:00:00,1023.3576,125
43184330,27489,2019-09-01 00:00:00,1021.3129,125
43184331,27489,2019-08-01 00:00:00,1024.3799,125
43184332,27489,2019-07-01 00:00:00,1024.3799,125
43184333,27489,2019-06-01 00:00:00,1024.3799,125
43184334,27489,2019-05-01 00:00:00,1022.33527,125
43184335,27489,2019-04-01 00:00:00,1023.3576,125
43184336,27489,2019-03-01 00:00:00,1023.3576,125
43184337,27489,2019-02-01 00:00:00,1021.3129,125
43184338,27489,2019-01-01 00:00:00,1021.3129,125
43184339,27489,2018-12-01 00:00:00,976.3546,125
43184340,27490,2018-10-01 00:00:00,8118.3716,125
43184341,27490,2018-09-01 00:00:00,6859.7236,125
43184342,27490,2018-08-01 00:00:00,6799.2993,125
43184343,27490,2018-07-01 00:00:00,7495.154,125
43184344,27490,2018-06-01 00:00:00,8355.525,125
43184345,27490,2018-05-01 00:00:00,8242.795,125
43184346,27490,2018-04-01 00:00:00,7869.756,125
43184347,27490,2018-03-01 00:00:00,10991.982,125
43184348,27490,2018-02-01 00:00:00,10709.229,125
43184349,27490,2018-01-01 00:00:00,10889.12,125
43184350,27490,2022-04-01 00:00:00,7885.511,125
43184351,27490,2022-03-01 00:00:00,10959.072,125
43184352,27490,2022-02-01 00:00:00,10677.133,125
43184353,27490,2022-01-01 00:00:00,10878.23,125
43184354,27490,2021-12-01 00:00:00,8093.1616,125
43184355,27490,2021-11-01 00:00:00,7937.5093,125
43184356,27490,2021-10-01 00:00:00,7550.0854,125
43184357,27490,2021-09-01 00:00:00,6379.543,125
43184358,27490,2021-08-01 00:00:00,6329.665,125
43184359,27490,2021-07-01 00:00:00,6991.4463,125
43184360,27490,2021-06-01 00:00:00,7770.6387,125
43184361,27490,2021-05-01 00:00:00,7665.799,125
43184362,27490,2021-04-01 00:00:00,7333.5254,125
43184363,27490,2021-03-01 00:00:00,10222.544,125
43184364,27490,2021-02-01 00:00:00,9929.733,125
43184365,27490,2021-01-01 00:00:00,10106.628,125
43184366,27490,2020-12-01 00:00:00,7752.8135,125
43184367,27490,2020-11-01 00:00:00,7596.111,125
43184368,27490,2020-10-01 00:00:00,7239.83,125
43184369,27490,2020-09-01 00:00:00,6105.154,125
43184370,27490,2020-08-01 00:00:00,6033.24,125
43184371,27490,2020-07-01 00:00:00,6677.3706,125
43184372,27490,2020-06-01 00:00:00,7451.2905,125
43184373,27490,2020-05-01 00:00:00,7350.7886,125
43184374,27490,2020-04-01 00:00:00,6997.072,125
43184375,27490,2020-03-01 00:00:00,9782.864,125
43184376,27490,2020-02-01 00:00:00,9512.17,125
43184377,27490,2020-01-01 00:00:00,9691.316,125
43184378,27490,2019-12-01 00:00:00,9112.116,125
43184379,27490,2019-11-01 00:00:00,10089.737,125
43184380,27490,2019-10-01 00:00:00,9824.7295,125
43184381,27490,2019-09-01 00:00:00,7182.777,125
43184382,27490,2019-08-01 00:00:00,7083.973,125
43184383,27490,2019-07-01 00:00:00,7840.2837,125
43184384,27490,2019-06-01 00:00:00,8731.524,125
43184385,27490,2019-05-01 00:00:00,8622.352,125
43184386,27490,2019-04-01 00:00:00,8232.127,125
43184387,27490,2019-03-01 00:00:00,11452.23,125
43184388,27490,2019-02-01 00:00:00,11179.964,125
43184389,27490,2019-01-01 00:00:00,11390.51,125
43184390,27490,2018-12-01 00:00:00,8719.729,125
43184391,27490,2018-11-01 00:00:00,8552.026,125
43184392,27491,2018-10-01 00:00:00,1251.5022,125
43184393,27491,2018-09-01 00:00:00,1252.755,125
43184394,27491,2018-08-01 00:00:00,1252.755,125
43184395,27491,2018-07-01 00:00:00,1250.2495,125
43184396,27491,2018-06-01 00:00:00,1252.755,125
43184397,27491,2018-05-01 00:00:00,1254.0078,125
43184398,27491,2018-04-01 00:00:00,1255.2605,125
43184399,27491,2018-03-01 00:00:00,1252.755,125
43184400,27491,2018-02-01 00:00:00,1254.0078,125
43184401,27491,2018-01-01 00:00:00,1250.2495,125
43184402,27491,2022-04-01 00:00:00,1254.0078,125
43184403,27491,2022-03-01 00:00:00,1251.5022,125
43184404,27491,2022-02-01 00:00:00,1254.0078,125
43184405,27491,2022-01-01 00:00:00,1251.5022,125
43184406,27491,2021-12-01 00:00:00,1165.0621,125
43184407,27491,2021-11-01 00:00:00,1166.2272,125
43184408,27491,2021-10-01 00:00:00,1166.2272,125
43184409,27491,2021-09-01 00:00:00,1166.2272,125
43184410,27491,2021-08-01 00:00:00,1165.0621,125
43184411,27491,2021-07-01 00:00:00,1167.3923,125
